distance_km,traffic_level,weather,peak_hour,special_event,passenger_density,historical_delay,avg_speed,predicted_eta
16.18,2,Clear,0,1,62,6,27,56.15
6.01,4,Rain,1,1,61,10,46,64.0
2.84,5,Clear,0,0,55,5,55,26.87
20.23,6,Fog,0,0,97,10,40,73.86
31.54,8,Rain,1,0,46,2,55,101.71
13.74,8,Fog,0,0,43,13,27,66.58
19.17,4,Clear,1,0,44,11,36,67.78
19.13,9,Fog,0,1,77,13,38,91.33
12.16,6,Rain,1,1,62,9,48,80.12
33.52,6,Rain,0,1,47,0,52,97.89
16.68,7,Clear,1,0,98,4,59,70.65
8.15,6,Rain,1,0,82,4,30,59.75
32.01,9,Fog,0,1,36,3,45,102.24
9.48,6,Fog,1,1,71,13,24,78.34
27.67,9,Clear,0,1,95,1,30,91.77
18.31,6,Fog,1,1,62,11,32,89.13
2.01,3,Clear,1,1,24,6,32,41.89
26.88,4,Clear,1,0,24,12,59,80.8
28.65,3,Clear,1,1,77,10,55,96.37
17.28,8,Rain,0,1,23,15,59,88.58
31.1,10,Rain,1,0,68,2,56,106.66
8.45,2,Fog,0,0,97,15,31,49.81
14.26,9,Rain,0,1,31,7,44,77.37
10.56,3,Rain,0,1,21,2,28,49.89
34.79,8,Clear,1,1,83,14,25,124.0
3.95,6,Rain,1,0,75,4,51,51.88
5.25,10,Fog,0,0,23,14,38,56.76
26.69,2,Fog,1,0,21,15,45,85.67
22.71,3,Fog,1,0,87,12,42,83.29
8.08,3,Fog,1,1,22,2,52,52.21
21.71,7,Fog,0,1,47,15,35,90.59
30.53,10,Clear,0,0,58,11,26,94.97
16.7,8,Clear,0,0,93,12,49,71.28
12.95,6,Rain,0,0,38,7,40,55.8
25.71,5,Rain,0,1,29,11,43,92.39
9.41,5,Rain,0,0,77,15,44,57.69
34.91,1,Clear,1,0,28,5,35,83.89
19.81,7,Fog,1,0,60,1,20,73.98
5.48,3,Fog,0,0,61,10,27,35.47
7.6,10,Clear,0,1,93,7,31,64.48
5.82,8,Fog,0,1,66,4,21,56.68
30.31,1,Rain,0,0,52,3,38,73.4
25.85,9,Clear,1,1,38,0,44,92.69
2.1,9,Rain,0,0,43,5,34,42.06
33.96,4,Rain,0,0,61,8,36,90.94
30.17,10,Fog,1,0,90,9,38,112.36
8.34,9,Fog,1,1,32,6,40,71.47
3.43,5,Rain,0,0,94,7,40,42.46
23.02,6,Fog,1,0,80,10,39,87.57
7.03,8,Fog,1,1,65,12,44,78.65
8.31,4,Fog,0,1,76,10,36,59.57
24.03,1,Rain,0,0,41,10,34,68.53
5.02,10,Fog,1,1,51,15,35,79.29
14.93,5,Clear,0,1,90,12,41,72.46
24.54,5,Rain,1,0,35,1,32,77.75
34.45,9,Rain,1,0,44,8,53,113.31
20.23,10,Clear,1,0,27,11,46,86.16
28.46,9,Rain,0,1,56,11,36,107.89
16.57,9,Clear,0,1,76,14,58,85.75
20.02,10,Clear,0,0,99,2,28,69.57
21.42,4,Rain,0,1,51,10,33,83.77
28.46,3,Clear,1,0,70,9,26,84.65
31.65,7,Clear,0,1,72,11,48,101.42
18.63,4,Clear,0,1,88,15,29,78.22
10.86,8,Rain,1,0,26,6,37,66.19
31.03,5,Clear,0,0,92,9,40,85.77
33.08,8,Rain,0,0,36,10,37,101.13
8.51,4,Rain,0,1,95,10,35,63.2
32.49,8,Fog,0,0,39,9,55,94.75
23.33,2,Fog,0,0,58,15,21,70.69
27.26,7,Clear,0,0,88,8,57,83.03
27.14,10,Fog,0,0,34,5,39,85.94
31.28,8,Fog,1,0,95,4,43,102.94
3.93,5,Clear,1,0,49,6,27,39.03
20.87,2,Clear,1,0,98,10,53,70.34
22.78,1,Rain,1,0,92,5,34,74.05
2.86,7,Clear,1,1,93,9,36,61.48
7.11,2,Clear,0,0,23,7,35,25.2
24.06,5,Rain,1,0,57,12,60,92.31
33.24,4,Clear,1,1,100,8,40,107.51
12.89,10,Rain,0,0,37,5,24,64.2
33.62,4,Fog,1,1,75,3,48,105.28
25.23,4,Fog,1,1,62,11,30,96.75
10.51,6,Clear,1,0,49,11,42,60.7
14.56,5,Fog,0,0,79,9,50,59.89
26.17,7,Clear,0,1,45,15,41,95.9
21.93,5,Fog,1,0,89,10,58,84.86
2.76,8,Clear,0,1,94,14,21,58.59
11.82,6,Clear,0,1,89,6,23,62.98
2.02,9,Fog,1,1,77,13,41,74.29
10.36,3,Clear,0,0,83,6,28,36.9
27.19,5,Rain,0,1,26,9,24,93.25
29.51,5,Rain,1,0,51,8,30,97.66
29.64,1,Fog,1,0,23,5,33,79.38
5.16,4,Rain,0,0,90,2,41,35.1
20.86,7,Fog,1,1,76,8,36,94.87
30.73,1,Rain,0,1,36,12,44,91.29
17.06,2,Clear,1,0,32,1,42,48.76
22.82,1,Fog,0,0,83,15,50,70.75
18.67,8,Fog,1,1,30,3,41,86.45
28.38,1,Clear,1,0,91,7,37,75.88
20.75,7,Rain,0,1,75,12,38,93.18
27.82,6,Fog,1,0,51,12,52,94.62
24.57,5,Rain,1,0,38,2,53,81.09
17.73,5,Fog,0,1,40,4,37,66.97
29.18,7,Fog,0,0,44,5,30,83.64
7.13,6,Rain,0,1,80,9,21,61.85
27.54,9,Fog,0,1,26,11,34,101.48
25.9,1,Clear,0,1,37,8,29,72.6
15.16,9,Rain,1,0,43,8,60,80.51
11.94,9,Rain,0,0,37,9,49,63.15
34.65,5,Clear,0,1,60,6,26,97.69
27.36,1,Rain,0,1,49,0,45,75.28
31.59,5,Clear,1,1,41,12,38,106.4
33.29,9,Clear,1,0,44,14,42,108.51
11.53,5,Clear,0,0,37,6,42,43.72
5.78,1,Rain,0,0,62,0,60,26.16
20.48,3,Rain,1,0,38,15,21,81.52
8.64,9,Clear,1,0,27,2,35,51.92
23.28,9,Rain,1,0,54,4,35,90.99
27.48,9,Rain,1,1,99,10,59,121.05
28.62,10,Clear,1,1,46,1,23,104.8
14.33,5,Clear,0,0,81,8,45,50.9
11.68,4,Rain,0,1,34,3,39,57.19
18.23,3,Fog,1,0,93,0,56,63.26
27.33,3,Rain,1,0,30,0,33,77.69
14.95,9,Clear,1,1,46,3,23,77.77
15.98,6,Rain,0,0,23,12,38,67.0
14.73,7,Rain,1,1,50,15,50,94.68
4.18,10,Rain,0,1,31,2,25,57.92
25.63,5,Clear,0,0,61,15,27,79.4
4.39,9,Rain,0,1,71,10,40,66.58
8.23,8,Clear,0,1,24,15,51,65.41
15.23,6,Rain,1,1,48,4,32,81.69
7.29,9,Rain,1,1,99,12,29,86.96
10.24,3,Clear,1,1,24,2,45,51.54
31.23,1,Fog,0,0,62,12,22,79.89
29.78,10,Rain,1,1,90,12,37,126.0
7.57,9,Clear,0,1,91,0,29,53.73
32.56,5,Fog,1,1,91,13,23,119.83
4.21,6,Fog,1,0,94,13,50,57.06
19.2,1,Fog,1,0,44,1,52,55.8
10.4,6,Fog,0,1,32,3,27,57.78
30.14,1,Clear,0,0,27,11,55,70.38
5.39,5,Clear,0,1,28,15,40,50.25
8.13,3,Clear,0,1,56,3,32,41.45
2.56,3,Fog,0,0,20,10,45,26.91
15.09,10,Clear,0,1,78,5,36,76.95
25.43,2,Clear,0,1,47,14,36,79.62
2.92,5,Rain,1,1,33,4,31,53.74
34.28,3,Clear,0,0,70,15,43,88.12
31.17,5,Clear,1,0,82,4,22,89.19
16.57,4,Rain,0,1,75,3,51,68.83
11.73,7,Fog,1,1,93,7,31,80.77
10.2,8,Clear,0,0,97,13,51,57.69
13.42,10,Rain,1,0,32,14,47,82.12
28.49,2,Clear,0,1,46,6,57,79.28
26.83,10,Rain,0,0,21,13,20,94.98
26.79,9,Clear,0,1,68,2,55,91.44
12.77,6,Fog,1,1,43,2,24,69.82
32.28,3,Clear,1,1,60,14,25,106.21
22.89,1,Clear,0,0,22,14,35,58.31
31.59,7,Fog,0,0,31,7,49,88.51
25.28,9,Clear,1,0,62,11,28,93.06
30.4,6,Fog,1,0,83,12,39,103.64
6.78,8,Fog,1,0,28,3,60,51.76
31.65,4,Clear,0,0,32,4,45,75.36
29.45,6,Fog,0,1,27,2,31,88.81
7.0,8,Fog,0,1,66,12,43,65.08
10.14,5,Clear,1,1,23,8,26,64.05
18.27,3,Rain,1,0,36,15,39,78.05
6.98,2,Clear,1,1,53,6,53,49.89
6.82,6,Fog,1,0,44,12,26,56.05
17.61,9,Fog,1,1,43,13,33,98.41
25.02,10,Clear,1,0,85,1,51,89.8
9.66,1,Rain,0,0,86,5,27,38.91
6.49,6,Clear,1,0,77,1,40,44.08
21.2,7,Fog,0,0,84,12,59,81.22
16.51,3,Rain,1,0,69,5,36,67.47
31.19,9,Fog,1,0,29,14,47,110.01
17.3,1,Clear,0,1,37,15,31,63.67
18.74,4,Fog,0,1,71,10,29,76.71
8.18,2,Fog,1,0,74,2,34,42.19
11.65,4,Fog,1,0,75,3,23,54.92
5.49,9,Rain,0,1,58,4,55,60.92
15.62,4,Fog,0,0,38,5,27,50.99
20.36,3,Rain,0,1,44,13,35,80.15
14.8,6,Fog,0,0,57,3,45,55.87
7.35,9,Rain,1,1,51,0,46,71.37
24.19,9,Rain,0,1,58,10,48,99.57
25.02,10,Fog,1,0,56,15,47,104.99
16.61,1,Fog,0,0,71,1,57,43.39
2.14,8,Clear,1,0,44,13,44,49.47
13.11,4,Rain,0,0,77,15,56,63.77
4.57,3,Fog,1,1,34,4,44,48.51
18.67,9,Clear,0,0,72,8,33,68.27
23.85,6,Fog,0,0,96,13,30,84.38
20.71,8,Rain,1,1,83,0,51,94.86
11.02,3,Fog,1,1,84,13,24,74.69
15.88,1,Fog,0,1,95,8,51,62.49
5.03,4,Clear,1,0,44,6,51,38.75
31.49,5,Rain,1,1,22,6,43,108.8
13.75,8,Rain,0,1,69,9,46,78.04
12.68,8,Fog,1,0,85,7,42,72.11
2.33,4,Clear,0,0,61,14,40,34.91
17.72,6,Rain,1,1,54,0,58,82.26
7.33,2,Fog,1,0,58,4,22,43.73
11.93,3,Rain,0,1,40,14,23,65.4
20.04,10,Rain,0,1,39,3,35,88.15
30.8,5,Rain,1,0,39,13,23,102.69
8.16,9,Clear,1,1,21,15,25,77.53
32.73,3,Clear,1,1,42,9,56,99.94
24.77,7,Fog,1,1,26,3,35,92.7
21.59,6,Rain,0,0,99,15,25,85.27
18.24,1,Clear,0,0,25,13,52,49.01
20.68,4,Clear,0,0,80,15,25,67.81
4.63,2,Clear,0,1,24,7,35,34.94
13.96,6,Clear,1,1,67,13,59,82.16
4.3,2,Clear,0,0,69,3,50,19.38
2.75,10,Rain,1,1,47,12,52,75.33
8.62,9,Clear,0,0,94,1,40,44.68
29.61,4,Rain,1,1,37,13,59,109.88
3.57,9,Rain,1,1,34,13,51,73.78
23.93,2,Rain,1,1,74,10,32,92.72
17.58,10,Clear,0,1,31,15,44,86.97
9.9,5,Fog,0,1,69,8,56,61.06
8.11,10,Fog,0,1,91,5,40,67.92
11.12,9,Clear,0,0,62,7,39,52.87
34.87,2,Rain,1,1,73,6,35,109.46
25.61,5,Fog,1,1,80,0,33,90.02
17.52,5,Clear,1,1,53,6,37,77.4
5.88,7,Clear,1,1,40,9,30,61.87
28.46,10,Fog,1,1,38,2,32,110.2
23.97,9,Fog,0,1,25,3,47,87.11
28.22,10,Fog,1,0,48,8,43,104.23
11.28,10,Clear,0,0,32,3,28,50.39
20.02,5,Clear,0,1,47,1,49,67.04
8.77,4,Fog,0,1,53,5,46,53.46
7.08,2,Fog,0,0,82,13,48,41.6
22.43,7,Clear,0,1,42,5,59,79.81
22.41,10,Clear,1,1,77,7,27,101.33
5.31,10,Clear,1,1,87,2,42,64.81
13.96,4,Fog,0,0,84,3,46,48.55
24.72,3,Fog,0,0,25,9,55,67.24
5.62,7,Rain,0,0,60,14,50,56.0
28.17,4,Fog,0,1,84,15,56,98.06
33.8,4,Clear,0,0,96,0,35,78.32
3.12,1,Rain,1,0,34,4,20,34.45
22.05,5,Rain,1,0,32,10,25,84.41
4.18,4,Clear,1,1,45,10,26,53.98
4.53,3,Clear,0,1,83,1,41,36.07
4.1,5,Rain,1,0,48,13,56,54.95
16.78,4,Rain,1,1,61,12,59,87.8
27.39,8,Fog,0,1,75,3,27,93.78
6.5,6,Fog,0,0,37,4,40,37.42
9.39,1,Fog,1,0,40,1,22,40.38
29.42,9,Fog,0,0,49,0,47,82.96
26.76,2,Fog,0,0,60,0,57,64.09
9.34,3,Clear,0,1,20,10,22,46.93
21.34,2,Rain,0,1,61,7,59,74.94
9.11,4,Clear,1,0,91,7,59,52.02
19.71,6,Rain,0,0,28,8,32,67.84
22.01,2,Clear,1,1,64,12,35,82.97
16.5,9,Fog,1,1,99,12,23,100.26
9.13,8,Clear,0,1,92,0,39,56.13
16.3,10,Rain,1,1,59,13,54,104.01
9.16,1,Fog,1,1,87,11,31,64.29
33.64,10,Clear,0,1,36,15,52,116.78
21.25,6,Fog,0,1,78,0,47,75.29
7.66,9,Clear,1,0,91,2,55,53.76
18.67,1,Fog,0,1,39,15,52,73.02
32.04,8,Clear,0,1,27,13,49,105.56
20.81,1,Clear,0,1,25,14,45,66.15
27.76,8,Rain,0,0,63,14,47,95.82
4.49,6,Rain,1,1,90,10,52,68.5
12.28,8,Rain,1,1,77,15,38,92.1
2.43,4,Clear,0,0,48,4,59,20.32
31.02,3,Clear,0,0,27,5,60,69.02
7.77,6,Clear,0,0,31,12,52,43.78
21.05,2,Rain,0,1,84,9,30,77.32
20.07,8,Clear,1,0,33,15,58,83.74
33.94,8,Rain,1,1,32,6,60,119.86
8.44,7,Rain,1,0,94,0,48,58.62
27.9,7,Fog,1,0,94,13,48,104.68
25.71,1,Rain,0,1,84,9,31,85.49
2.41,4,Rain,0,0,51,1,22,26.33
3.6,5,Rain,0,0,89,13,34,45.13
15.63,9,Rain,1,1,94,4,20,93.44
17.61,7,Rain,1,1,80,9,40,95.42
31.94,5,Clear,1,0,90,3,52,90.04
19.66,4,Rain,0,1,34,7,32,74.71
19.28,2,Rain,1,1,35,13,54,87.35
3.57,1,Clear,1,0,65,7,52,30.82
33.41,4,Clear,1,0,52,2,52,85.3
22.99,3,Rain,0,0,100,5,35,68.76
7.0,8,Clear,1,0,87,1,22,49.84
28.95,1,Fog,0,0,37,15,42,77.83
29.05,1,Rain,0,0,82,9,34,77.71
13.99,8,Fog,0,1,77,0,21,67.38
23.48,10,Fog,0,0,33,12,60,88.78
19.55,4,Fog,0,0,94,6,21,63.39
6.32,10,Clear,0,0,88,8,41,50.55
20.08,3,Rain,1,0,61,12,42,80.21
4.55,3,Fog,1,0,99,12,37,52.44
7.31,6,Rain,1,1,48,6,60,66.75
9.21,6,Clear,0,0,49,12,32,48.33
20.49,3,Fog,0,1,59,1,49,65.27
11.37,3,Fog,1,0,53,14,22,63.06
23.65,8,Rain,0,1,65,2,41,89.01
10.59,1,Clear,0,1,22,0,59,35.74
21.08,10,Clear,0,1,69,8,34,87.83
4.07,4,Fog,1,1,56,6,20,56.0
17.2,2,Rain,0,0,87,14,32,63.61
29.74,7,Clear,0,0,97,10,37,89.0
32.92,3,Fog,1,1,26,3,39,98.33
11.93,6,Rain,0,1,51,9,29,71.19
27.65,10,Rain,0,0,40,7,31,94.41
4.85,9,Rain,1,0,98,2,36,59.06
20.07,2,Fog,0,0,65,14,39,64.03
2.68,2,Rain,0,0,74,11,54,36.11
23.42,7,Rain,0,0,98,11,38,88.38
26.77,3,Rain,1,0,50,9,51,88.4
22.98,4,Rain,1,1,81,8,25,95.23
9.94,8,Fog,1,0,96,14,39,74.05
28.7,4,Fog,0,0,51,0,41,69.51
21.16,9,Fog,0,0,29,10,50,78.49
19.79,2,Rain,1,0,61,13,35,78.38
26.46,10,Fog,0,1,85,3,50,100.11
25.63,1,Clear,0,1,34,8,58,71.38
29.14,2,Rain,0,1,30,3,32,81.47
30.79,9,Clear,0,0,93,1,53,88.03
19.69,9,Fog,0,0,38,11,28,75.31
14.3,7,Fog,1,1,75,7,42,81.97
23.08,2,Fog,0,1,62,7,50,74.5
11.97,9,Rain,1,0,41,0,30,67.13
20.07,5,Rain,0,0,89,14,32,76.58
34.21,2,Fog,1,0,24,10,28,94.78
19.07,10,Clear,1,0,69,14,23,89.26
13.93,4,Fog,1,0,86,9,41,65.19
14.12,5,Rain,0,0,94,9,49,61.88
10.33,5,Fog,1,0,74,3,34,54.97
24.9,2,Clear,0,0,81,7,42,63.26
7.86,4,Clear,1,1,44,6,48,55.51
9.81,3,Clear,0,0,98,11,20,44.85
5.12,3,Clear,0,0,25,12,23,31.05
26.48,9,Clear,0,0,78,8,56,85.98
16.79,4,Fog,1,0,52,14,33,74.56
20.66,3,Rain,0,0,100,3,36,61.96
18.96,10,Fog,0,0,50,2,48,70.57
8.42,4,Fog,1,0,51,5,42,51.06
28.08,5,Clear,0,0,96,14,27,84.5
15.71,6,Clear,0,0,72,2,28,51.07
32.46,10,Rain,1,0,37,2,58,105.86
24.23,3,Fog,0,1,45,3,45,75.18
22.95,7,Rain,0,1,51,0,40,81.1
4.89,9,Clear,1,0,81,14,38,62.74
15.79,1,Rain,1,0,97,9,58,64.59
25.55,7,Fog,1,0,48,15,39,97.15
28.79,1,Rain,1,0,92,15,21,95.53
5.4,1,Fog,1,0,74,15,22,46.18
7.3,3,Rain,1,1,69,15,59,70.19
28.74,2,Rain,0,1,60,5,30,84.62
9.24,2,Fog,1,1,97,14,41,72.31
13.22,2,Fog,0,1,47,1,37,50.58
32.85,5,Clear,1,1,32,4,32,101.34
5.31,10,Fog,1,1,88,13,54,80.54
11.88,9,Rain,1,0,70,10,27,76.63
2.43,6,Rain,1,0,99,15,33,58.52
33.94,8,Fog,1,1,92,10,34,124.78
3.05,10,Clear,0,1,20,7,20,52.77
9.75,6,Clear,1,1,36,7,56,64.67
28.79,2,Rain,0,0,30,13,46,81.47
26.0,6,Fog,1,1,87,6,20,100.46
4.92,7,Rain,0,1,35,9,23,56.53
32.44,3,Clear,1,1,78,0,51,94.86
27.72,5,Clear,0,0,40,15,22,80.4
4.5,5,Rain,0,0,63,3,29,35.37
15.99,3,Clear,0,0,48,2,32,44.1
12.38,7,Fog,1,1,33,4,52,74.65
12.0,7,Rain,0,1,87,3,47,68.67
10.21,5,Rain,1,0,32,14,57,66.83
18.68,6,Fog,0,0,48,12,60,70.88
28.92,7,Clear,0,0,94,3,48,79.59
29.31,9,Rain,0,1,32,9,28,108.2
5.06,10,Clear,0,0,75,8,21,48.9
5.94,4,Rain,0,1,86,0,50,47.66
7.18,8,Rain,1,1,67,12,56,79.52
5.69,3,Rain,1,1,83,6,21,59.9
23.8,9,Clear,0,1,79,8,43,90.64
31.74,1,Clear,0,1,44,5,35,81.75
7.04,9,Fog,1,1,77,11,32,80.32
23.26,4,Fog,0,1,78,12,41,87.79
34.2,10,Fog,1,0,73,2,55,109.2
17.39,2,Rain,1,1,63,12,28,84.12
30.53,8,Fog,0,0,26,8,21,89.96
25.64,3,Rain,1,1,50,8,51,96.7
11.64,9,Rain,1,1,78,14,28,95.22
10.22,8,Rain,0,0,79,11,22,62.76
16.37,8,Fog,1,1,70,8,43,89.74
18.59,8,Clear,0,1,41,14,47,81.52
34.85,5,Rain,0,0,48,8,40,95.11
28.28,4,Clear,1,0,69,11,30,87.69
20.16,9,Rain,0,1,46,3,29,87.22
31.41,6,Fog,0,1,72,4,31,97.56
8.44,4,Rain,0,1,100,4,45,55.2
27.14,8,Clear,1,1,31,11,27,106.26
5.49,2,Rain,1,0,68,5,41,42.31
2.66,6,Fog,1,0,94,0,58,44.11
20.01,4,Clear,1,1,84,5,57,79.21
32.26,5,Rain,1,0,58,7,28,100.6
3.77,7,Fog,1,0,48,12,55,54.64
21.32,5,Rain,1,1,93,12,60,100.92
6.52,10,Fog,0,0,30,11,55,55.26
18.71,2,Rain,0,1,34,2,59,63.42
32.99,3,Fog,1,1,70,13,52,110.65
14.54,9,Rain,0,0,39,4,60,63.46
21.02,7,Fog,1,1,67,10,20,98.88
15.78,10,Rain,0,0,64,9,47,74.4
8.12,9,Fog,0,1,48,7,44,63.12
18.56,4,Fog,1,0,37,11,48,73.92
12.57,8,Fog,1,1,20,15,41,86.38
3.18,6,Fog,0,0,89,0,23,32.07
10.39,8,Rain,0,0,97,15,55,69.08
26.5,5,Rain,0,0,79,7,44,82.61
18.06,10,Rain,1,1,27,5,35,93.53
25.36,3,Fog,1,1,62,6,27,92.49
11.0,3,Clear,1,0,88,1,47,45.78
33.82,5,Rain,0,1,70,5,48,105.06
27.01,10,Clear,1,0,26,2,29,88.5
33.43,9,Clear,0,0,79,8,41,96.42
28.56,2,Fog,0,0,48,15,56,79.1
16.99,1,Rain,0,1,28,11,54,68.09
9.96,3,Fog,1,0,100,0,60,49.92
21.57,6,Clear,1,0,62,13,29,83.52
21.91,8,Fog,0,0,23,14,28,80.32
17.09,7,Rain,1,0,66,14,49,85.41
24.46,7,Rain,0,0,32,7,29,81.04
31.24,5,Fog,1,0,43,11,54,96.8
27.03,2,Clear,1,1,64,8,47,87.99
12.74,1,Clear,0,0,55,14,47,44.93
32.04,7,Rain,1,1,75,12,20,123.18
31.0,7,Fog,0,1,24,10,53,101.25
5.9,5,Clear,0,1,53,5,39,44.14
18.09,10,Clear,1,0,25,10,34,80.4
33.42,6,Rain,0,0,96,11,46,101.31
22.17,2,Clear,0,0,28,5,59,53.82
7.97,7,Clear,0,1,36,9,41,54.77
33.45,9,Clear,1,1,61,14,35,121.77
33.78,1,Rain,0,0,51,2,54,79.04
20.25,7,Fog,1,0,88,6,32,82.64
13.37,3,Fog,0,0,48,14,57,54.65
27.91,9,Clear,1,1,83,4,49,103.81
7.74,6,Clear,0,0,84,1,56,35.76
24.02,10,Rain,1,0,57,9,50,100.35
18.32,1,Rain,0,0,50,12,30,58.64
32.64,2,Clear,1,1,93,11,54,102.93
10.86,1,Clear,0,1,52,12,30,50.12
30.27,7,Rain,1,1,69,0,41,108.0
5.2,3,Clear,1,0,24,13,52,41.6
17.75,2,Fog,1,0,21,6,41,58.48
21.04,1,Fog,0,0,72,1,55,53.98
31.42,9,Fog,0,1,22,13,36,112.64
9.42,1,Clear,0,0,25,15,45,35.91
2.34,10,Rain,1,1,38,4,44,64.38
17.99,9,Rain,1,0,88,2,38,83.47
3.65,4,Fog,1,0,60,15,43,49.92
31.52,10,Clear,1,1,94,2,50,112.25
4.27,2,Clear,1,1,52,7,51,45.06
16.51,7,Rain,1,1,53,2,20,83.43
4.22,6,Fog,0,1,21,3,60,42.46
16.59,5,Clear,0,0,79,12,24,61.01
7.69,6,Fog,0,0,96,10,52,52.3
21.47,8,Fog,0,0,76,10,59,79.65
30.09,10,Clear,1,1,100,7,49,116.56
7.78,4,Fog,1,0,20,4,47,45.92
24.39,10,Rain,0,0,65,6,39,86.77
17.63,9,Clear,1,0,78,11,31,83.09
5.53,1,Clear,0,1,94,0,60,31.31
12.47,5,Rain,0,0,54,4,49,52.47
16.32,6,Fog,1,0,23,8,35,69.37
4.36,8,Clear,0,0,67,3,55,37.81
11.88,8,Fog,0,1,51,0,54,63.84
29.83,8,Clear,1,1,51,9,54,107.38
17.06,2,Fog,0,0,66,12,31,58.26
6.92,1,Fog,0,0,63,10,43,36.18
23.93,7,Clear,0,1,65,12,47,91.21
16.42,4,Clear,1,1,36,0,60,63.67
4.95,7,Fog,1,0,61,2,55,50.04
9.03,2,Fog,1,1,64,2,39,55.9
16.3,10,Rain,1,1,42,12,60,101.27
18.76,6,Clear,1,0,94,7,57,74.36
11.53,2,Clear,1,0,84,14,57,56.5
10.87,9,Clear,1,0,33,11,52,65.35
9.31,7,Rain,0,1,84,9,53,71.05
29.67,4,Clear,1,0,61,8,53,88.18
3.1,4,Fog,1,1,45,11,51,58.27
22.63,6,Clear,0,0,65,6,34,67.78
6.51,7,Fog,1,0,32,14,54,62.29
14.99,8,Fog,1,0,34,15,47,78.35
21.52,1,Fog,1,0,99,15,24,79.82
13.96,2,Fog,1,0,81,0,53,52.72
7.63,3,Fog,1,0,72,4,30,47.98
14.98,4,Rain,0,1,23,11,26,70.81
8.26,4,Fog,1,0,56,14,59,59.71
23.95,8,Clear,0,0,34,4,21,69.15
11.51,1,Rain,0,0,87,3,54,43.01
27.44,2,Fog,1,0,31,15,56,88.39
25.3,10,Rain,0,1,41,4,49,98.24
20.36,8,Fog,0,1,25,3,59,79.53
18.84,9,Rain,0,0,47,0,45,66.34
26.9,9,Fog,0,0,92,1,33,84.33
31.33,8,Rain,1,1,84,13,55,125.06
11.99,7,Clear,0,1,99,0,36,57.05
9.67,1,Fog,1,1,64,13,51,65.04
9.55,8,Clear,0,1,85,1,48,58.17
31.48,7,Fog,1,1,31,9,45,113.4
8.68,10,Fog,1,0,94,2,35,64.91
9.1,6,Rain,1,0,37,7,47,58.2
23.74,6,Rain,0,0,20,5,25,71.67
9.85,10,Fog,0,0,63,11,50,65.32
22.62,1,Clear,1,0,65,9,54,66.31
10.52,4,Rain,0,1,50,15,41,66.18
20.32,1,Fog,0,1,100,15,45,80.35
12.98,4,Rain,1,0,58,10,32,64.07
27.42,9,Fog,0,1,95,3,48,99.01
21.82,1,Rain,1,0,36,10,35,73.89
7.16,3,Fog,0,1,73,11,54,55.17
6.01,7,Fog,0,0,94,6,57,48.07
24.06,1,Rain,0,1,23,2,42,68.46
32.54,10,Rain,1,0,45,5,43,110.36
30.82,4,Fog,1,1,80,9,50,107.05
7.13,3,Clear,0,0,94,11,57,38.17
31.0,9,Fog,1,1,56,4,38,114.67
18.88,2,Rain,0,0,38,0,32,51.02
15.17,7,Clear,0,0,35,3,33,49.79
14.3,2,Fog,1,0,55,7,43,59.09
31.1,3,Rain,1,0,58,9,31,93.87
5.32,6,Fog,0,0,53,3,52,37.55
33.04,4,Fog,1,0,70,11,48,100.5
19.38,9,Fog,1,0,81,9,21,86.73
21.6,1,Clear,0,1,98,4,44,65.33
27.6,6,Fog,0,0,71,13,34,90.33
20.77,7,Fog,1,0,65,1,47,75.81
23.33,6,Rain,0,1,52,3,30,84.9
21.52,6,Rain,1,1,26,9,32,95.48
32.2,3,Fog,0,1,42,3,53,88.45
34.83,8,Fog,1,0,75,2,32,104.48
14.44,2,Rain,1,1,39,12,21,77.47
34.01,10,Rain,1,1,87,4,42,128.23
17.93,2,Rain,1,1,63,5,49,75.36
34.84,2,Rain,0,1,45,10,37,102.88
27.6,8,Clear,1,1,75,13,32,111.93
7.33,3,Rain,1,1,91,2,52,61.86
15.9,2,Rain,1,0,58,10,36,66.84
2.11,10,Rain,0,1,70,14,37,70.08
4.05,8,Rain,1,0,95,11,53,64.2
34.97,10,Fog,1,1,93,15,40,137.74
26.92,1,Rain,0,0,48,10,54,74.64
29.68,1,Clear,0,0,85,9,36,71.17
21.75,7,Rain,0,0,30,6,23,72.64
18.25,1,Fog,1,0,63,14,59,70.85
26.71,5,Rain,1,1,93,14,23,110.1
23.43,9,Fog,0,0,76,9,32,84.77
25.1,5,Fog,1,1,45,10,32,98.26
10.89,10,Clear,0,1,82,5,25,67.69
34.44,10,Clear,0,0,50,10,33,99.51
8.49,5,Rain,0,0,25,0,34,35.83
9.98,9,Fog,1,0,37,2,56,58.52
20.38,1,Rain,0,1,31,13,38,73.87
18.16,2,Rain,1,1,52,14,29,86.76
29.11,3,Fog,0,1,52,0,47,80.76
25.38,7,Fog,1,1,100,1,27,100.76
2.71,6,Fog,0,1,60,9,36,51.72
14.2,2,Fog,1,1,52,8,54,67.89
12.48,2,Fog,0,0,83,4,22,41.86
11.24,9,Fog,0,1,49,7,54,69.82
29.16,10,Rain,0,1,70,2,42,105.77
28.11,2,Clear,1,1,89,9,46,93.28
10.97,8,Fog,1,1,89,15,52,86.87
19.42,8,Fog,0,1,96,9,45,86.89
7.58,6,Clear,0,1,97,1,25,47.55
